
 ARM-M0-Memcpy - Program started!
 CPU frequency: 125000000Hz
507	462.9	464.9	466.8	467.9	1023.9	1023.9	1022.9	1015.9	1024.9	1022.8	1015.8	1022.9	1023.9	1016.9	1022.9	1023.8
508	452.9	471.9	466.8	473.9	1027.9	1027.9	1026.9	1010.9	1028.9	1026.9	1010.9	1026.9	1027.9	1011.9	1026.8	1027.8
509	459.8	471.8	472.8	463.9	1031.9	1031.9	1021.9	1014.9	1032.9	1021.9	1014.9	1030.8	1022.8	1015.9	1030.9	1031.9
510	459.8	477.8	462.9	470.8	1035.9	1026.9	1025.9	1018.9	1027.9	1025.9	1018.9	1034.8	1026.8	1019.9	1034.9	1026.9
511	465.8	467.8	469.9	470.8	1030.9	1030.9	1029.9	1022.9	1031.9	1029.9	1022.9	1029.8	1030.8	1023.9	1029.9	1030.9
512	457.8	474.8	469.9	476.8	1034.9	1034.9	1033.9	1018.9	1035.9	1033.9	1018.9	1033.8	1034.8	1019.9	1033.9	1034.9

memcpy_armv6m_test_miwo_2_mssp_2_opxip_0_opsz_2_msup_1
 ROM
Size	 0-0	 1-1	 2-2	 3-3	 0-1	 0-2	 0-3	 1-0	 1-2	 1-3	 2-0	 2-1	 2-3	 3-0	 3-1	 3-2
0	24.9	24.9	24.9	24.9	24.9	24.9	24.9	24.9	24.9	24.9	24.8	24.8	24.8	24.8	24.9	24.9
1	28.8	28.9	28.9	28.8	28.9	28.9	28.9	28.8	28.8	28.8	28.8	28.8	28.9	28.9	28.9	28.9
2	32.9	32.8	32.8	32.8	32.8	32.8	32.8	32.8	32.9	32.9	32.9	32.9	32.8	32.8	32.8	32.8
3	36.9	36.8	36.9	36.9	36.9	36.8	36.9	36.9	36.9	36.9	36.8	36.8	36.8	36.8	36.8	36.9
4	40.8	40.9	40.9	40.8	40.9	40.9	40.9	40.8	40.8	40.8	40.8	40.8	40.9	40.9	40.9	40.9
5	44.8	44.8	44.8	44.8	44.8	44.8	44.8	44.8	44.8	44.8	44.9	44.9	44.9	44.9	44.8	44.8
6	48.9	48.8	48.8	48.9	48.8	48.8	48.8	48.9	48.9	48.9	48.9	48.8	48.8	48.8	48.8	48.8
7	52.8	52.9	52.8	52.9	52.8	52.8	52.8	52.8	52.8	52.8	52.8	52.9	52.8	52.8	52.8	52.8
8	48.8	68.8	63.9	70.8	63.9	63.9	63.8	63.8	63.8	63.8	63.9	63.8	63.8	63.8	63.8	63.8
9	55.9	68.8	69.9	59.9	67.8	67.8	67.8	67.8	67.8	67.8	67.8	67.8	67.8	67.8	67.8	67.8
10	55.8	74.8	58.9	66.9	71.8	71.8	71.8	71.8	71.8	71.8	71.8	71.8	71.8	71.8	71.8	71.8
11	61.8	63.8	65.9	66.9	75.8	75.8	75.8	75.8	75.8	75.8	75.8	75.8	75.9	75.9	75.8	75.8
12	51.9	70.9	65.8	72.9	79.8	79.8	79.8	79.8	79.9	79.9	79.8	79.8	79.8	79.8	79.8	79.8
13	58.9	70.9	71.8	62.8	83.8	83.8	83.8	83.8	83.8	83.8	83.8	83.8	83.8	83.8	83.8	83.8
14	58.9	76.9	61.9	69.8	87.9	87.9	87.8	87.8	87.8	87.8	87.8	87.8	87.8	87.8	87.8	87.8
15	64.8	66.9	68.8	69.9	91.8	91.8	91.8	91.8	91.9	91.9	91.8	91.8	91.8	91.8	91.8	91.8
16	54.9	73.9	68.8	75.9	95.9	95.9	95.8	95.8	95.8	95.8	95.8	95.8	95.8	95.8	95.8	95.8
17	61.9	73.9	74.9	65.8	108.9	108.8	99.8	92.8	109.9	99.8	92.8	107.8	100.8	93.9	107.9	108.8
18	61.8	79.9	64.9	72.8	112.9	104.8	103.8	96.9	105.8	103.8	96.9	111.9	104.8	97.9	111.8	104.8
19	67.8	69.9	71.8	72.9	108.9	108.8	107.8	100.9	109.8	107.8	100.9	107.8	108.8	101.9	107.8	108.8
20	57.8	76.9	71.9	78.8	112.9	112.8	111.8	95.9	113.8	111.8	95.9	111.9	112.8	96.9	111.8	112.8
21	64.8	76.9	77.8	68.9	116.9	116.8	106.8	99.8	117.9	106.8	99.8	115.8	107.9	100.8	115.8	116.9
22	64.9	82.9	67.8	75.9	120.9	111.8	110.8	103.9	112.8	110.8	103.9	119.8	111.8	104.9	119.8	111.8
23	70.8	72.9	74.9	75.8	115.9	115.8	114.8	107.9	116.8	114.9	107.8	114.8	115.9	108.8	114.8	115.9
24	59.9	79.9	74.8	81.9	119.9	119.8	118.8	103.9	120.8	118.8	103.9	118.8	119.8	104.9	118.8	119.8
25	66.8	79.9	80.9	70.8	123.9	123.8	114.8	107.9	124.8	114.9	107.8	122.8	115.9	108.8	122.8	123.9
26	66.9	85.9	69.8	77.9	127.9	119.8	118.8	111.9	120.8	118.8	111.9	126.8	119.8	112.9	126.8	119.8
27	72.8	74.9	76.9	77.8	123.9	123.8	122.8	115.9	124.8	122.9	115.8	122.8	123.9	116.8	122.8	123.9
28	62.9	81.9	76.8	83.9	127.9	127.8	126.8	110.9	128.8	126.8	110.9	126.8	127.8	111.9	126.8	127.8
29	69.8	81.9	82.9	73.8	131.9	131.8	121.9	114.8	132.8	121.9	114.8	130.8	122.9	115.8	130.9	131.8
30	69.8	87.9	72.8	80.9	135.9	126.8	125.8	118.9	127.8	125.8	118.9	134.8	126.9	119.8	134.8	126.9
31	75.9	77.9	79.8	80.9	130.8	130.9	129.8	122.9	131.8	129.8	122.9	129.8	130.9	123.8	129.8	130.9
32	67.9	84.9	79.9	86.8	134.9	134.8	133.8	118.9	135.8	133.9	118.8	133.8	134.9	119.8	133.9	134.8
33	74.8	84.9	85.8	78.9	138.9	138.8	129.8	122.9	139.8	129.9	122.8	137.8	130.9	123.8	137.9	138.8
34	74.9	90.9	77.9	85.8	142.9	134.8	133.9	126.8	135.8	133.9	126.8	141.9	134.8	127.9	141.8	134.8
35	80.8	82.9	84.8	85.8	138.8	138.9	137.8	130.8	139.9	137.8	130.9	137.8	138.9	131.8	137.8	138.9
36	70.9	89.9	84.8	91.8	142.8	142.9	141.8	125.8	143.9	141.8	125.9	141.8	142.8	126.9	141.8	142.8
37	77.8	89.9	90.9	81.9	146.8	146.8	136.9	129.8	147.9	136.8	129.8	145.9	137.8	130.9	145.8	146.8
38	77.8	95.9	80.9	88.9	150.8	141.8	140.9	133.8	142.9	140.8	133.8	149.9	141.8	134.9	149.8	141.8
39	83.8	85.9	87.9	88.9	145.8	145.8	144.9	137.8	146.9	144.8	137.8	144.9	145.8	138.9	144.8	145.8
40	72.8	92.9	87.9	94.9	149.8	149.8	148.9	133.8	150.9	148.8	133.8	148.9	149.8	134.9	148.8	149.8
41	79.8	92.9	93.9	83.9	153.8	153.8	144.9	137.8	154.9	144.8	137.8	152.9	145.8	138.9	152.8	153.8
42	79.8	98.9	82.9	90.8	157.9	149.8	148.9	141.8	150.9	148.8	141.8	156.9	149.8	142.9	156.8	149.8
43	85.8	87.9	89.9	90.8	153.9	153.8	152.9	145.8	154.9	152.8	145.8	152.9	153.8	146.9	152.8	153.8
44	75.8	94.9	89.9	96.8	157.9	157.8	156.9	140.8	158.9	156.8	140.8	156.9	157.8	141.9	156.8	157.8
45	82.8	94.9	95.9	86.8	161.9	161.8	151.9	144.8	162.9	151.8	144.8	160.9	152.8	145.9	160.8	161.8
46	82.8	100.9	85.9	93.9	165.8	156.9	155.8	148.8	157.9	155.8	148.9	164.8	156.9	149.8	164.8	156.9
47	88.9	90.9	92.9	93.8	160.9	160.8	159.8	152.9	161.8	159.9	152.8	159.8	160.9	153.8	159.9	160.8
48	80.8	97.9	92.8	99.8	164.8	164.9	163.8	148.8	165.9	163.8	148.9	163.8	164.9	149.8	163.8	164.9
49	87.9	97.9	98.8	91.8	168.8	168.9	159.8	152.8	169.9	159.8	152.9	167.8	160.9	153.8	167.8	168.9
50	87.9	103.9	90.9	98.9	172.8	164.8	163.9	156.8	165.9	163.8	156.8	171.9	164.8	157.9	171.8	164.8
51	93.8	95.9	97.9	98.9	168.8	168.8	167.9	160.8	169.9	167.8	160.8	167.9	168.8	161.9	167.8	168.8
52	83.8	102.9	97.9	104.9	172.9	172.8	171.8	155.9	173.8	171.9	155.8	171.8	172.9	156.8	171.9	172.8
53	90.8	102.9	103.9	94.9	176.8	176.9	166.8	159.8	177.9	166.8	159.9	175.8	167.9	160.8	175.8	176.9
54	90.9	108.9	93.9	101.9	180.8	171.9	170.8	163.9	172.8	170.8	163.9	179.8	171.9	164.8	179.9	171.8
55	96.8	98.8	100.8	101.9	175.9	175.8	174.8	167.9	176.8	174.9	167.8	174.8	175.9	168.8	174.9	175.8
56	85.8	105.9	100.9	107.9	179.9	179.8	178.8	163.9	180.8	178.9	163.8	178.8	179.9	164.8	178.9	179.8
57	92.8	105.9	106.9	96.9	183.8	183.9	174.8	167.8	184.9	174.8	167.9	182.8	175.9	168.8	182.8	183.9
58	92.9	111.9	95.9	103.9	187.8	179.9	178.8	171.9	180.8	178.8	171.9	186.8	179.9	172.8	186.9	179.8
59	98.9	100.9	102.9	103.9	183.9	183.8	182.9	175.8	184.9	182.8	175.8	182.9	183.8	176.9	182.8	183.8
60	88.8	107.9	102.9	109.9	187.9	187.8	186.9	170.8	188.9	186.8	170.8	186.9	187.8	171.9	186.8	187.8
61	95.8	107.9	108.9	99.9	191.8	191.9	181.8	174.9	192.8	181.9	174.8	190.8	182.9	175.8	190.9	191.8
62	95.8	113.9	98.9	106.8	195.9	186.8	185.9	178.8	187.9	185.8	178.9	194.8	186.8	179.9	194.8	186.9
63	101.9	103.9	105.9	106.9	190.9	190.8	189.9	182.8	191.9	189.8	182.8	189.9	190.8	183.9	189.8	190.8
64	93.8	110.9	105.9	112.9	194.9	194.8	193.9	178.8	195.9	193.8	178.8	193.9	194.8	179.9	193.8	194.8
65	100.8	110.8	111.9	104.9	198.9	198.8	189.8	182.9	199.8	189.9	182.8	197.9	190.8	183.9	197.8	198.8
66	100.8	116.9	103.8	111.9	202.9	194.8	193.8	186.9	195.8	193.9	186.8	201.8	194.9	187.8	201.9	194.8
67	106.8	108.9	110.9	111.9	198.9	198.8	197.9	190.8	199.9	197.8	190.8	197.9	198.8	191.9	197.8	198.8
68	96.8	115.9	110.9	117.9	202.9	202.8	201.9	185.8	203.9	201.8	185.8	201.9	202.8	186.9	201.8	202.8
69	103.8	115.8	116.9	107.9	206.9	206.8	196.8	189.9	207.8	196.9	189.8	205.9	197.8	190.9	205.8	206.8
70	103.8	121.9	106.8	114.9	210.9	201.8	200.8	193.9	202.8	200.9	193.8	209.8	201.9	194.8	209.9	201.8
71	109.8	111.9	113.9	114.9	205.9	205.8	204.9	197.8	206.9	204.8	197.8	204.9	205.8	198.9	204.8	205.8
72	98.8	118.9	113.9	120.9	209.9	209.8	208.9	193.8	210.9	208.8	193.8	208.9	209.8	194.9	208.8	209.8
73	105.8	118.8	119.9	109.9	213.9	213.8	204.8	197.9	214.8	204.9	197.8	212.9	205.8	198.9	212.8	213.8
74	105.8	124.9	108.8	116.9	217.9	209.8	208.8	201.9	210.8	208.9	201.8	216.8	209.9	202.8	216.9	209.8
75	111.8	113.9	115.9	116.9	213.9	213.8	212.9	205.8	214.9	212.8	205.8	212.9	213.8	206.9	212.8	213.8
76	101.8	120.8	115.9	122.9	217.9	217.8	216.8	200.9	218.8	216.9	200.8	216.9	217.8	201.8	216.9	217.8
77	108.8	120.9	121.9	112.8	221.9	221.8	211.8	204.9	222.8	211.9	204.8	220.8	212.9	205.8	220.9	221.8
78	108.8	126.9	111.9	119.9	225.9	216.8	215.9	208.8	217.9	215.8	208.8	224.9	216.8	209.9	224.8	216.8
79	114.8	116.8	118.9	119.9	220.9	220.8	219.8	212.9	221.8	219.9	212.8	219.9	220.8	213.8	219.9	220.8
80	106.8	123.9	118.9	125.8	224.9	224.8	223.8	208.9	225.8	223.9	208.8	223.8	224.9	209.8	223.9	224.8
81	113.8	123.9	124.9	117.9	228.9	228.8	219.9	212.8	229.9	219.8	212.8	227.9	220.8	213.9	227.8	228.8
82	113.8	129.8	116.9	124.9	232.9	224.8	223.8	216.9	225.8	223.9	216.8	231.9	224.8	217.9	231.8	224.8
83	119.8	121.9	123.8	124.9	228.9	228.8	227.8	220.9	229.8	227.9	220.8	227.8	228.9	221.8	227.9	228.8
99	132.9	134.8	136.9	137.9	258.9	258.8	257.9	250.8	259.9	257.8	250.9	257.8	258.9	251.8	257.9	258.8
100	122.8	141.9	136.8	143.9	262.9	262.8	261.9	245.8	263.9	261.8	245.9	261.8	262.9	246.8	261.8	262.9
101	129.8	141.9	142.9	133.8	266.9	266.8	256.8	249.9	267.8	256.9	249.8	265.9	257.8	250.9	265.8	266.9
102	129.9	147.8	132.9	140.9	270.9	261.8	260.9	253.8	262.9	260.8	253.9	269.8	261.9	254.8	269.9	261.8
103	135.8	137.9	139.8	140.9	265.9	265.8	264.9	257.8	266.9	264.8	257.9	264.8	265.9	258.8	264.9	265.8
104	124.8	144.8	139.9	146.9	269.9	269.8	268.9	253.8	270.9	268.8	253.9	268.8	269.9	254.8	268.9	269.8
105	131.8	144.9	145.8	135.9	273.9	273.8	264.9	257.8	274.9	264.8	257.9	272.8	265.9	258.8	272.9	273.8
106	131.8	150.8	134.9	142.9	277.9	269.8	268.9	261.8	270.9	268.8	261.9	276.8	269.9	262.8	276.9	269.8
107	137.8	139.8	141.9	142.9	273.9	273.8	272.9	265.8	274.9	272.8	265.9	272.8	273.9	266.8	272.9	273.8
199	213.8	215.8	217.9	218.9	445.9	445.8	444.9	437.8	446.9	444.8	437.9	444.8	445.9	438.8	444.9	445.8
200	202.8	222.8	217.9	224.9	449.9	449.8	448.9	433.8	450.9	448.8	433.9	448.8	449.9	434.8	448.9	449.8
201	209.8	222.8	223.9	213.8	453.9	453.8	444.8	437.9	454.9	444.8	437.9	452.8	445.9	438.8	452.9	453.8
202	209.8	228.9	212.8	220.9	457.9	449.8	448.9	441.8	450.9	448.8	441.9	456.8	449.9	442.8	456.9	449.8
203	215.8	217.8	219.9	220.9	453.9	453.8	452.9	445.8	454.9	452.8	445.9	452.8	453.9	446.8	452.9	453.8
204	205.8	224.8	219.9	226.9	457.9	457.8	456.9	440.8	458.9	456.8	440.9	456.8	457.9	441.8	456.9	457.8
205	212.8	224.8	225.9	216.8	461.9	461.8	451.8	444.9	462.9	451.8	444.9	460.8	452.9	445.8	460.9	461.8
206	212.8	230.9	215.8	223.9	465.9	456.8	455.9	448.8	457.9	455.8	448.9	464.8	456.9	449.8	464.9	456.8
207	218.8	220.8	222.9	223.9	460.9	460.8	459.9	452.8	461.9	459.8	452.9	459.8	460.9	453.8	459.9	460.8
299	293.8	295.8	297.9	298.9	633.9	633.9	632.8	625.9	634.8	632.9	625.9	632.8	633.9	626.8	632.9	633.8
300	283.8	302.8	297.8	304.9	637.9	637.9	636.8	620.9	638.8	636.9	620.8	636.9	637.9	621.8	636.9	637.8
301	290.8	302.8	303.8	294.9	641.9	641.9	631.8	624.9	642.8	631.9	624.8	640.9	632.9	625.8	640.9	641.8
302	290.8	308.8	293.8	301.9	645.9	636.8	635.9	628.9	637.8	635.9	628.8	644.9	636.9	629.8	644.9	636.8
303	296.8	298.8	300.8	301.9	640.9	640.8	639.9	632.9	641.8	639.9	632.8	639.9	640.9	633.8	639.9	640.8
304	288.8	305.8	300.8	307.9	644.9	644.8	643.9	628.9	645.8	643.9	628.8	643.9	644.9	629.8	643.9	644.8
305	295.8	305.8	306.8	299.9	648.9	648.8	639.9	632.8	649.9	639.9	632.8	647.9	640.9	633.8	647.9	648.8
306	295.8	311.8	298.9	306.8	652.9	644.8	643.9	636.8	645.9	643.9	636.8	651.9	644.9	637.8	651.9	644.8
307	301.8	303.8	305.9	306.8	648.9	648.8	647.9	640.8	649.9	647.9	640.8	647.9	648.8	641.9	647.9	648.8
399	374.8	376.8	378.9	379.8	820.9	820.8	819.9	812.8	821.9	819.9	812.8	819.9	820.8	813.9	819.8	820.9
400	366.8	383.8	378.9	385.8	824.9	824.8	823.9	808.8	825.9	823.8	808.9	823.9	824.8	809.9	823.8	824.9
401	373.8	383.8	384.9	377.9	828.9	828.9	819.8	812.9	829.8	819.9	812.9	827.8	820.9	813.8	827.9	828.8
402	373.8	389.8	376.8	384.9	832.9	824.9	823.8	816.9	825.8	823.9	816.8	831.9	824.9	817.8	831.9	824.8
403	379.8	381.8	383.8	384.9	828.9	828.9	827.8	820.9	829.8	827.9	820.8	827.9	828.9	821.8	827.9	828.8
404	369.8	388.8	383.8	390.9	832.9	832.8	831.9	815.9	833.8	831.9	815.8	831.9	832.9	816.8	831.9	832.8
405	376.8	388.8	389.8	380.9	836.9	836.8	826.9	819.9	837.8	826.9	819.8	835.9	827.9	820.8	835.9	836.8
406	376.8	394.8	379.8	387.9	840.9	831.8	830.9	823.9	832.8	830.9	823.8	839.9	831.9	824.8	839.9	831.8
407	382.8	384.8	386.8	387.9	835.9	835.8	834.9	827.8	836.9	834.9	827.8	834.9	835.9	828.8	834.9	835.8
499	457.8	459.8	461.9	462.8	1008.9	1008.9	1007.8	1000.8	1009.9	1007.9	1000.9	1007.9	1008.9	1001.9	1007.8	1008.8
500	447.8	466.8	461.9	468.8	1012.9	1012.9	1011.8	995.8	1013.9	1011.8	995.8	1011.8	1012.8	996.9	1011.8	1012.8
501	454.8	466.8	467.9	458.8	1016.9	1016.9	1006.8	999.8	1017.9	1006.8	999.8	1015.8	1007.8	1000.9	1015.9	1016.9
502	454.8	472.8	457.9	465.9	1020.9	1011.9	1010.9	1003.9	1012.9	1010.9	1003.9	1019.8	1011.8	1004.9	1019.9	1011.9
503	460.8	462.9	464.8	465.9	1015.9	1015.9	1014.9	1007.9	1016.9	1014.9	1007.9	1014.8	1015.8	1008.9	1014.9	1015.9
504	449.8	469.9	464.8	471.9	1019.9	1019.9	1018.9	1003.9	1020.9	1018.9	1003.8	1018.8	1019.9	1004.9	1018.9	1019.9
505	456.8	469.9	470.8	460.9	1023.9	1023.9	1014.9	1007.9	1024.9	1014.9	1007.9	1022.8	1015.8	1008.9	1022.9	1023.9
506	456.8	475.9	459.8	467.9	1027.9	1019.9	1018.9	1011.9	1020.9	1018.9	1011.9	1026.8	1019.8	1012.9	1026.9	1019.9
507	462.8	464.8	466.9	467.8	1023.9	1023.9	1022.8	1015.8	1024.9	1022.9	1015.9	1022.9	1023.9	1016.9	1022.8	1023.8
508	452.8	471.8	466.9	473.8	1027.9	1027.9	1026.9	1010.9	1028.9	1026.8	1010.8	1026.9	1027.9	1011.9	1026.9	1027.9
509	459.8	471.8	472.9	463.8	1031.9	1031.9	1021.9	1014.8	1032.8	1021.9	1014.9	1030.9	1022.9	1015.9	1030.9	1031.9
510	459.8	477.9	462.8	470.9	1035.9	1026.9	1025.9	1018.9	1027.9	1025.9	1018.9	1034.9	1026.9	1019.9	1034.9	1026.9
511	465.8	467.9	469.8	470.9	1030.9	1030.9	1029.9	1022.9	1031.9	1029.9	1022.9	1029.9	1030.9	1023.9	1029.9	1030.9
512	457.8	474.9	469.8	476.9	1034.9	1034.9	1033.9	1018.9	1035.9	1033.9	1018.9	1033.9	1034.9	1019.9	1033.9	1034.8

memcpy_armv6m_test_miwo_2_mssp_2_opxip_1_opsz_0_msup_0
 ROM
Size	 0-0	 1-1	 2-2	 3-3	 0-1	 0-2	 0-3	 1-0	 1-2	 1-3	 2-0	 2-1	 2-3	 3-0	 3-1	 3-2
0	24.8	24.8	24.8	24.8	24.8	24.9	24.8	24.8	24.8	24.8	24.9	24.9	24.9	24.9	24.8	24.8
1	28.9	28.8	28.8	28.9	28.8	28.8	28.8	28.9	28.9	28.9	28.9	28.9	28.8	28.8	28.8	28.8
2	32.8	32.9	32.9	32.9	32.9	32.9	32.9	32.9	32.8	32.8	32.8	32.8	32.8	32.9	32.9	32.9
3	36.8	36.9	36.8	36.8	36.8	36.9	36.8	36.8	36.8	36.8	36.8	36.9	36.9	36.9	36.9	36.8
4	40.9	40.8	40.8	40.8	40.8	40.8	40.8	40.8	40.9	40.9	40.9	40.9	40.8	40.8	40.8	40.8
5	44.9	44.9	44.9	44.9	44.9	44.8	44.9	44.9	44.9	44.9	44.8	44.8	44.8	44.8	44.9	44.9
6	48.8	48.9	48.9	48.8	48.8	48.9	48.9	48.8	48.8	48.8	48.8	48.8	48.9	48.9	48.9	48.9
7	52.9	52.8	52.9	52.9	52.8	52.8	52.9	52.8	52.8	52.8	52.8	52.8	52.8	52.8	52.8	52.9
8	48.9	68.8	63.9	70.9	65.8	65.8	65.8	65.8	65.8	65.8	65.8	65.8	65.8	65.9	65.9	65.8
9	55.9	68.8	69.8	59.8	69.9	69.8	69.8	69.8	69.8	69.8	69.8	69.8	69.8	69.8	69.8	69.8
10	55.9	74.9	58.8	66.9	73.8	73.8	73.8	73.8	73.9	73.9	73.8	73.8	73.8	73.8	73.8	73.8
11	61.9	63.9	65.8	66.9	77.8	77.8	77.8	77.8	77.9	77.9	77.8	77.8	77.8	77.8	77.8	77.8
12	51.9	70.9	65.8	72.8	81.8	81.8	81.8	81.8	81.8	81.8	81.8	81.8	81.8	81.8	81.8	81.8
13	58.8	70.8	71.9	62.9	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.8	85.9	85.9	85.8
14	58.9	76.9	61.8	69.9	89.8	89.8	89.8	89.8	89.8	89.8	89.8	89.8	89.9	89.9	89.8	89.8
15	64.9	66.9	68.8	69.9	93.9	93.9	93.8	93.8	93.8	93.8	93.8	93.8	93.8	93.8	93.8	93.8
16	54.9	73.9	68.9	75.8	97.9	97.8	97.9	97.8	97.8	97.8	97.8	97.8	97.8	97.9	97.9	97.8
17	61.9	73.9	74.8	65.9	111.8	109.9	97.8	93.8	111.8	97.9	93.9	110.8	98.8	94.9	109.9	110.8
18	61.8	79.9	64.8	72.9	114.9	102.8	104.8	98.9	103.9	104.8	98.9	113.8	105.8	99.9	112.9	102.8
19	67.8	69.9	71.9	72.8	106.9	109.8	109.8	101.9	110.8	109.9	101.8	105.8	110.9	102.8	105.8	109.9
20	57.9	76.9	71.8	78.9	113.9	114.8	112.8	94.8	115.9	112.8	93.8	112.8	113.9	95.8	112.8	114.8
21	64.8	76.9	77.9	68.8	118.9	117.8	105.8	101.9	118.8	104.9	100.8	117.8	106.9	102.8	117.8	117.9
22	64.9	82.9	67.8	75.9	121.9	109.8	112.8	106.9	111.8	111.8	105.9	120.8	113.8	107.9	120.8	110.8
23	70.8	72.9	74.9	75.8	114.9	116.8	117.8	109.9	118.8	116.9	108.8	113.8	118.9	110.8	112.8	117.9
24	59.9	79.9	74.8	81.9	121.9	121.8	120.8	101.8	123.9	119.8	101.9	120.8	121.8	102.9	119.8	122.8
25	66.8	79.9	80.9	70.8	126.9	124.8	112.8	108.9	126.8	112.9	108.8	125.8	113.9	109.8	124.8	125.9
26	66.9	85.9	69.8	77.9	129.9	117.8	119.8	113.9	118.8	119.8	113.9	128.8	120.9	114.8	127.8	117.9
27	72.9	74.9	76.8	77.9	121.8	124.9	124.8	116.8	125.9	124.8	116.9	120.8	125.8	117.9	120.8	124.8
28	62.8	81.9	76.8	83.8	128.8	129.8	127.9	109.8	130.9	127.8	108.8	127.9	128.8	110.9	127.8	129.8
29	69.8	81.9	82.9	73.8	133.9	132.8	120.8	116.9	133.8	119.9	115.8	132.8	121.9	117.8	132.8	132.9
30	69.9	87.9	72.9	80.8	136.9	124.8	127.8	121.9	126.8	126.9	120.8	135.8	128.9	122.8	135.9	125.8
31	75.9	77.9	79.9	80.8	129.9	131.8	132.9	124.8	133.8	131.9	123.8	128.9	133.8	125.8	127.9	132.8
32	67.8	84.9	79.8	86.9	136.9	136.8	135.8	116.9	138.8	134.9	116.8	135.8	136.9	117.8	134.9	137.8
33	74.8	84.8	85.8	78.8	141.9	139.8	127.9	123.8	141.8	127.9	123.8	140.8	128.9	124.8	139.9	140.8
34	74.8	90.9	77.8	85.9	144.9	132.8	134.8	128.9	133.8	134.9	128.8	143.8	135.9	129.8	142.9	132.8
35	80.8	82.9	84.8	85.9	136.9	139.8	139.8	131.9	140.8	139.9	131.8	135.8	140.9	132.8	135.9	139.8
36	70.8	89.9	84.8	91.9	143.9	144.8	142.8	124.9	145.8	142.9	123.8	142.8	143.9	125.8	142.9	144.8
37	77.9	89.9	90.9	81.8	148.9	147.8	135.9	131.8	148.9	134.8	130.8	147.9	136.8	132.9	147.8	147.8
38	77.8	95.9	80.9	88.8	151.9	139.8	142.9	136.8	141.9	141.8	135.8	150.9	143.8	137.9	150.8	140.8
39	83.8	85.9	87.9	88.8	144.9	146.8	147.9	139.8	148.9	146.8	138.8	143.9	148.8	140.9	142.8	147.8
40	72.8	92.9	87.9	94.8	151.9	151.8	150.9	131.8	153.9	149.8	131.8	150.9	151.8	132.9	149.8	152.8
41	79.8	92.9	93.9	83.8	156.9	154.8	142.9	138.8	156.8	142.9	138.8	155.9	143.8	139.9	154.8	155.8
42	79.8	98.9	82.9	90.8	159.9	147.8	149.9	143.8	148.8	149.9	143.8	158.9	150.8	144.9	157.8	147.8
43	85.8	87.9	89.9	90.8	151.9	154.8	154.9	146.8	155.8	154.9	146.8	150.9	155.8	147.9	150.8	154.8
44	75.8	94.9	89.9	96.8	158.9	159.8	157.8	139.9	160.8	157.9	138.8	157.9	158.8	140.9	157.8	159.8
45	82.8	94.9	95.9	86.8	163.9	162.8	150.8	146.9	163.8	149.9	145.8	162.9	151.8	147.9	162.8	162.8
46	82.8	100.9	85.9	93.9	166.8	154.8	157.9	151.8	156.9	156.8	150.9	165.8	158.8	152.9	165.8	155.9
47	88.9	90.9	92.8	93.9	159.9	161.8	162.8	154.9	163.8	161.9	153.8	158.8	163.9	155.8	157.9	162.8
48	80.8	97.9	92.8	99.9	166.9	166.8	165.8	146.9	168.8	164.9	146.8	165.8	166.9	147.8	164.9	167.8
49	87.8	97.9	98.8	91.9	171.9	169.8	157.8	153.9	171.8	157.9	153.8	170.8	158.9	154.8	169.9	170.8
50	87.8	103.9	90.9	98.8	174.9	162.8	164.9	158.8	163.9	164.8	158.8	173.9	165.8	159.9	172.8	162.8
51	93.8	95.9	97.9	98.8	166.9	169.8	169.9	161.8	170.9	169.8	161.8	165.9	170.8	162.9	165.8	169.8
52	83.8	102.9	97.9	104.9	173.9	174.8	172.8	154.9	175.8	172.9	153.8	172.8	173.9	155.8	172.9	174.8
53	90.8	102.9	103.9	94.9	178.8	177.9	165.8	161.8	178.9	164.8	160.9	177.8	166.9	162.8	177.8	177.9
54	90.9	108.9	93.9	101.9	181.8	169.9	172.8	166.8	171.9	171.8	165.9	180.8	173.9	167.8	180.8	170.9
55	96.9	98.9	100.9	101.9	174.8	176.9	177.8	169.9	178.8	176.8	168.9	173.8	178.9	170.8	172.9	177.8
56	85.8	105.9	100.9	107.9	181.8	181.9	180.8	161.9	183.8	179.8	161.9	180.8	181.9	162.8	179.9	182.8
57	92.8	105.9	106.9	96.9	186.8	184.8	172.9	168.8	186.9	172.8	168.9	185.8	173.8	169.9	184.8	185.9
58	92.9	111.9	95.9	103.8	189.8	177.8	179.8	173.9	178.8	179.9	173.8	188.9	180.8	174.9	187.8	177.8
59	98.8	100.9	102.9	103.9	181.9	184.8	184.8	176.9	185.8	184.9	176.8	180.9	185.8	177.9	180.8	184.8
60	88.8	107.9	102.9	109.9	188.9	189.8	187.8	169.9	190.8	187.9	168.8	187.9	188.8	170.9	187.8	189.8
61	95.8	107.9	108.9	99.9	193.8	192.9	180.8	176.9	193.8	179.8	175.9	192.8	181.9	177.8	192.9	192.8
62	95.9	113.9	98.9	106.9	196.9	184.8	187.8	181.9	186.8	186.9	180.8	195.8	188.9	182.8	195.9	185.8
63	101.8	103.9	105.9	106.9	189.9	191.8	192.9	184.8	193.9	191.8	183.8	188.9	193.8	185.9	187.8	192.8
