
 ARM-M0-Memcpy - Program started!
 CPU frequency: 125000000Hz
205	2760.0	2817.5	2820.0	2761.2	3183.8	3183.8	3028.8	3025.0	3183.8	3026.2	3025.0	3183.8	3028.8	3025.0	3183.8	3183.8
206	2760.0	2872.5	2762.5	2817.5	3233.8	3080.0	3082.5	3078.8	3080.0	3082.5	3076.2	3233.8	3082.5	3078.8	3235.0	3080.0
207	2813.8	2815.0	2817.5	2817.5	3131.2	3136.2	3136.2	3128.8	3136.2	3133.8	3127.5	3131.2	3136.2	3127.5	3130.0	3136.2
299	4010.0	4010.0	4015.0	4013.8	4420.0	4425.0	4423.8	4416.2	4425.0	4423.8	4416.2	4420.0	4423.8	4416.2	4421.2	4423.8
300	3951.2	4066.2	4013.8	4067.5	4473.8	4477.5	4475.0	4312.5	4478.8	4473.8	4311.2	4473.8	4473.8	4312.5	4475.0	4477.5
301	4007.5	4066.2	4067.5	4010.0	4527.5	4528.8	4371.2	4367.5	4527.5	4370.0	4368.8	4528.8	4372.5	4367.5	4527.5	4528.8
302	4008.8	4120.0	4010.0	4066.2	4578.8	4423.8	4426.2	4422.5	4425.0	4426.2	4420.0	4577.5	4425.0	4421.2	4577.5	4423.8
303	4062.5	4062.5	4066.2	4066.2	4476.2	4480.0	4480.0	4471.2	4480.0	4478.8	4471.2	4476.2	4480.0	4471.2	4473.8	4480.0
304	4003.8	4118.8	4066.2	4120.0	4530.0	4532.5	4530.0	4367.5	4535.0	4530.0	4368.8	4530.0	4530.0	4367.5	4531.2	4533.8
305	4060.0	4118.8	4120.0	4063.8	4585.0	4583.8	4428.8	4423.8	4583.8	4427.5	4423.8	4583.8	4428.8	4423.8	4582.5	4583.8
306	4060.0	4171.2	4062.5	4117.5	4633.8	4480.0	4482.5	4478.8	4480.0	4482.5	4478.8	4633.8	4482.5	4478.8	4635.0	4480.0
307	4113.8	4116.2	4117.5	4118.8	4531.2	4536.2	4536.2	4528.8	4536.2	4536.2	4527.5	4532.5	4536.2	4527.5	4531.2	4535.0
399	5310.0	5310.0	5315.0	5313.8	5820.0	5825.0	5823.8	5816.2	5825.0	5822.5	5816.2	5820.0	5823.8	5816.2	5818.8	5825.0
400	5252.5	5366.2	5313.8	5367.5	5873.8	5876.2	5875.0	5712.5	5877.5	5873.8	5712.5	5873.8	5873.8	5712.5	5875.0	5877.5
401	5307.5	5366.2	5368.8	5312.5	5928.8	5927.5	5772.5	5768.8	5927.5	5772.5	5768.8	5927.5	5771.2	5767.5	5925.0	5927.5
402	5308.8	5420.0	5310.0	5366.2	5978.8	5823.8	5826.2	5822.5	5823.8	5826.2	5821.2	5977.5	5826.2	5821.2	5977.5	5823.8
403	5362.5	5365.0	5365.0	5366.2	5876.2	5880.0	5880.0	5871.2	5880.0	5880.0	5871.2	5876.2	5880.0	5872.5	5876.2	5880.0
404	5303.8	5418.8	5366.2	5420.0	5930.0	5933.8	5930.0	5768.8	5933.8	5930.0	5768.8	5930.0	5930.0	5767.5	5930.0	5933.8
405	5360.0	5418.8	5420.0	5362.5	5983.8	5983.8	5827.5	5823.8	5983.8	5826.2	5825.0	5983.8	5828.8	5825.0	5983.8	5983.8
406	5360.0	5472.5	5362.5	5418.8	6033.8	5880.0	5882.5	5878.8	5880.0	5882.5	5876.2	6035.0	5882.5	5878.8	6035.0	5880.0
407	5413.8	5415.0	5418.8	5418.8	5932.5	5936.2	5936.2	5928.8	5936.2	5933.8	5928.8	5931.2	5936.2	5928.8	5930.0	5936.2
499	6610.0	6611.2	6615.0	6615.0	7220.0	7225.0	7223.8	7216.2	7223.8	7223.8	7216.2	7220.0	7223.8	7216.2	7220.0	7225.0
500	6552.5	6666.2	6613.8	6668.8	7273.8	7278.8	7275.0	7112.5	7278.8	7275.0	7112.5	7273.8	7273.8	7112.5	7275.0	7277.5
501	6607.5	6666.2	6667.5	6610.0	7327.5	7327.5	7172.5	7168.8	7327.5	7170.0	7168.8	7328.8	7172.5	7167.5	7327.5	7328.8
502	6607.5	6720.0	6610.0	6666.2	7377.5	7225.0	7226.2	7222.5	7225.0	7226.2	7220.0	7378.8	7226.2	7222.5	7378.8	7225.0
503	6662.5	6661.2	6666.2	6666.2	7276.2	7280.0	7280.0	7271.2	7280.0	7278.8	7272.5	7276.2	7280.0	7272.5	7273.8	7280.0
504	6605.0	6718.8	6666.2	6720.0	7330.0	7332.5	7330.0	7167.5	7335.0	7330.0	7168.8	7330.0	7330.0	7168.8	7330.0	7333.8
505	6661.2	6717.5	6720.0	6661.2	7383.8	7385.0	7227.5	7223.8	7383.8	7227.5	7223.8	7383.8	7228.8	7225.0	7382.5	7383.8
506	6661.2	6771.2	6662.5	6717.5	7433.8	7280.0	7282.5	7278.8	7280.0	7282.5	7278.8	7435.0	7282.5	7277.5	7433.8	7280.0
507	6713.8	6713.8	6718.8	6718.8	7331.2	7336.2	7336.2	7328.8	7336.2	7336.2	7328.8	7331.2	7336.2	7328.8	7332.5	7336.2
508	6656.2	6771.2	6718.8	6772.5	7386.2	7390.0	7386.2	7223.8	7390.0	7386.2	7225.0	7386.2	7386.2	7223.8	7386.2	7390.0
509	6711.2	6770.0	6772.5	6713.8	7440.0	7440.0	7283.8	7280.0	7441.2	7282.5	7280.0	7440.0	7283.8	7280.0	7440.0	7440.0
510	6712.5	6823.8	6715.0	6771.2	7490.0	7336.2	7337.5	7333.8	7336.2	7338.8	7332.5	7490.0	7337.5	7333.8	7490.0	7336.2
511	6766.2	6766.2	6770.0	6770.0	7388.8	7392.5	7392.5	7385.0	7392.5	7390.0	7385.0	7387.5	7392.5	7383.8	7386.2	7392.5
512	6707.5	6822.5	6771.2	6825.0	7442.5	7445.0	7441.2	7280.0	7446.2	7441.2	7280.0	7442.5	7442.5	7280.0	7442.5	7446.2

memcpy_armv6m_test_miwo_2_mssp_2_opxip_0_opsz_0_msup_1
 FLASH - NO CACHE
Size	 0-0	 1-1	 2-2	 3-3	 0-1	 0-2	 0-3	 1-0	 1-2	 1-3	 2-0	 2-1	 2-3	 3-0	 3-1	 3-2
0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	36.2	36.2	35.0	35.0	35.0	35.0
1	88.8	88.8	88.8	88.8	88.8	88.8	88.8	88.8	87.5	87.5	87.5	87.5	88.8	88.8	88.8	88.8
2	140.0	140.0	140.0	140.0	140.0	140.0	141.2	141.2	141.2	140.0	140.0	140.0	140.0	140.0	140.0	140.0
3	192.5	192.5	191.2	191.2	192.5	192.5	192.5	192.5	192.5	191.2	191.2	191.2	191.2	191.2	192.5	192.5
4	245.0	245.0	245.0	243.8	243.8	245.0	245.0	245.0	245.0	243.8	243.8	243.8	243.8	243.8	243.8	243.8
5	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2
6	348.8	348.8	348.8	348.8	347.5	348.8	348.8	348.8	348.8	348.8	348.8	347.5	348.8	347.5	347.5	347.5
7	400.0	400.0	400.0	400.0	401.2	401.2	400.0	400.0	400.0	400.0	400.0	401.2	400.0	400.0	400.0	400.0
8	156.2	271.2	220.0	273.8	457.5	458.8	457.5	458.8	458.8	458.8	458.8	458.8	458.8	458.8	457.5	458.8
9	212.5	272.5	275.0	216.2	510.0	511.2	511.2	510.0	510.0	510.0	510.0	510.0	510.0	510.0	510.0	510.0
10	211.2	326.2	216.2	272.5	562.5	562.5	562.5	562.5	562.5	561.2	562.5	562.5	561.2	562.5	562.5	561.2
11	266.2	268.8	272.5	272.5	613.8	613.8	615.0	613.8	613.8	613.8	615.0	613.8	613.8	615.0	613.8	613.8
12	208.8	323.8	272.5	326.2	666.2	666.2	666.2	666.2	666.2	666.2	666.2	666.2	666.2	666.2	666.2	666.2
13	263.8	323.8	326.2	267.5	718.8	718.8	718.8	718.8	718.8	718.8	718.8	718.8	718.8	718.8	718.8	718.8
14	263.8	378.8	267.5	325.0	770.0	770.0	770.0	770.0	770.0	770.0	770.0	770.0	770.0	770.0	770.0	770.0
15	317.5	320.0	325.0	325.0	822.5	821.2	822.5	822.5	821.2	822.5	822.5	821.2	822.5	822.5	821.2	822.5
16	261.2	376.2	325.0	378.8	873.8	875.0	873.8	875.0	873.8	873.8	875.0	873.8	873.8	875.0	873.8	873.8
17	316.2	376.2	377.5	321.2	551.2	552.5	396.2	392.5	551.2	396.2	392.5	551.2	395.0	391.2	550.0	552.5
18	316.2	430.0	317.5	373.8	601.2	448.8	450.0	446.2	448.8	450.0	446.2	602.5	450.0	446.2	602.5	447.5
19	371.2	372.5	373.8	375.0	500.0	505.0	503.8	496.2	505.0	503.8	496.2	500.0	505.0	496.2	500.0	503.8
20	311.2	426.2	375.0	428.8	555.0	557.5	555.0	391.2	558.8	555.0	392.5	555.0	553.8	391.2	555.0	557.5
21	367.5	426.2	428.8	370.0	608.8	608.8	452.5	447.5	608.8	450.0	448.8	608.8	452.5	447.5	608.8	608.8
22	367.5	480.0	370.0	426.2	658.8	503.8	506.2	501.2	505.0	506.2	500.0	657.5	506.2	502.5	657.5	503.8
23	422.5	422.5	426.2	426.2	556.2	560.0	560.0	552.5	560.0	558.8	552.5	556.2	560.0	552.5	553.8	560.0
24	365.0	478.8	426.2	480.0	610.0	612.5	611.2	447.5	613.8	610.0	448.8	610.0	610.0	448.8	610.0	613.8
25	420.0	477.5	480.0	422.5	663.8	663.8	507.5	503.8	663.8	507.5	503.8	663.8	508.8	505.0	661.2	665.0
26	420.0	532.5	422.5	477.5	715.0	560.0	561.2	558.8	560.0	561.2	558.8	715.0	562.5	557.5	713.8	560.0
27	475.0	475.0	478.8	477.5	612.5	616.2	616.2	607.5	616.2	616.2	608.8	612.5	616.2	607.5	612.5	616.2
28	416.2	530.0	478.8	532.5	666.2	670.0	666.2	503.8	670.0	666.2	503.8	666.2	666.2	505.0	666.2	670.0
29	471.2	530.0	531.2	473.8	720.0	720.0	563.8	560.0	720.0	562.5	560.0	720.0	565.0	560.0	720.0	720.0
30	472.5	583.8	473.8	530.0	770.0	616.2	617.5	613.8	616.2	617.5	612.5	770.0	618.8	615.0	770.0	616.2
31	526.2	526.2	530.0	530.0	668.8	672.5	672.5	665.0	672.5	671.2	663.8	668.8	672.5	663.8	666.2	671.2
32	468.8	581.2	530.0	583.8	721.2	725.0	721.2	561.2	726.2	721.2	560.0	721.2	722.5	560.0	722.5	726.2
33	525.0	582.5	585.0	528.8	775.0	776.2	620.0	615.0	776.2	620.0	616.2	776.2	620.0	616.2	773.8	775.0
34	525.0	636.2	526.2	582.5	826.2	672.5	673.8	670.0	672.5	675.0	670.0	826.2	673.8	670.0	826.2	671.2
35	577.5	580.0	582.5	581.2	723.8	728.8	728.8	720.0	727.5	728.8	720.0	723.8	728.8	720.0	723.8	727.5
36	520.0	633.8	582.5	636.2	777.5	782.5	777.5	616.2	782.5	777.5	616.2	777.5	778.8	616.2	778.8	782.5
37	576.2	633.8	636.2	577.5	831.2	832.5	676.2	671.2	831.2	675.0	671.2	832.5	676.2	672.5	832.5	832.5
38	576.2	688.8	577.5	633.8	882.5	728.8	731.2	725.0	727.5	730.0	723.8	882.5	730.0	726.2	881.2	728.8
39	630.0	631.2	633.8	633.8	780.0	783.8	785.0	776.2	783.8	781.2	776.2	780.0	785.0	776.2	777.5	783.8
40	572.5	686.2	633.8	688.8	833.8	836.2	833.8	672.5	837.5	833.8	672.5	835.0	833.8	671.2	835.0	837.5
41	628.8	686.2	688.8	630.0	888.8	888.8	732.5	727.5	888.8	732.5	727.5	888.8	732.5	727.5	886.2	888.8
42	628.8	740.0	631.2	686.2	938.8	785.0	785.0	781.2	785.0	786.2	781.2	938.8	786.2	782.5	937.5	785.0
43	682.5	682.5	686.2	686.2	836.2	840.0	840.0	832.5	840.0	840.0	832.5	836.2	840.0	832.5	836.2	840.0
44	625.0	738.8	686.2	740.0	890.0	893.8	891.2	727.5	893.8	890.0	728.8	890.0	890.0	728.8	890.0	893.8
45	680.0	737.5	740.0	682.5	945.0	943.8	788.8	785.0	943.8	785.0	783.8	945.0	787.5	783.8	943.8	943.8
46	680.0	792.5	682.5	737.5	995.0	840.0	841.2	837.5	840.0	842.5	836.2	993.8	841.2	838.8	995.0	840.0
47	735.0	733.8	738.8	738.8	892.5	896.2	896.2	887.5	896.2	893.8	887.5	892.5	896.2	887.5	890.0	896.2
48	676.2	791.2	738.8	791.2	946.2	947.5	946.2	783.8	950.0	946.2	783.8	945.0	946.2	783.8	946.2	950.0
49	732.5	790.0	792.5	736.2	1000.0	1000.0	845.0	840.0	1000.0	845.0	840.0	1000.0	845.0	840.0	997.5	1000.0
50	732.5	843.8	735.0	790.0	1050.0	896.2	897.5	895.0	896.2	897.5	893.8	1050.0	898.8	895.0	1050.0	896.2
51	785.0	788.8	790.0	790.0	947.5	952.5	951.2	945.0	952.5	952.5	943.8	947.5	952.5	943.8	947.5	952.5
52	728.8	842.5	790.0	843.8	1002.5	1006.2	1001.2	840.0	1006.2	1002.5	840.0	1002.5	1002.5	840.0	1002.5	1006.2
53	783.8	842.5	845.0	786.2	1056.2	1056.2	900.0	896.2	1056.2	898.8	896.2	1056.2	900.0	895.0	1056.2	1056.2
54	785.0	896.2	786.2	842.5	1106.2	952.5	953.8	950.0	951.2	955.0	947.5	1106.2	953.8	950.0	1106.2	951.2
55	838.8	837.5	841.2	842.5	1003.8	1007.5	1008.8	1000.0	1008.8	1006.2	1000.0	1003.8	1008.8	1000.0	1001.2	1007.5
56	780.0	893.8	842.5	896.2	1058.8	1060.0	1057.5	896.2	1061.2	1057.5	896.2	1058.8	1057.5	896.2	1058.8	1061.2
57	836.2	895.0	896.2	837.5	1112.5	1112.5	956.2	952.5	1112.5	956.2	951.2	1112.5	956.2	952.5	1110.0	1112.5
58	835.0	948.8	837.5	893.8	1161.2	1007.5	1010.0	1006.2	1007.5	1011.2	1006.2	1162.5	1010.0	1006.2	1162.5	1008.8
59	890.0	890.0	893.8	893.8	1060.0	1065.0	1063.8	1056.2	1065.0	1063.8	1056.2	1060.0	1063.8	1056.2	1060.0	1065.0
60	832.5	946.2	895.0	948.8	1113.8	1117.5	1115.0	952.5	1117.5	1115.0	952.5	1113.8	1113.8	952.5	1115.0	1118.8
61	888.8	946.2	948.8	890.0	1168.8	1168.8	1011.2	1007.5	1168.8	1010.0	1008.8	1168.8	1011.2	1007.5	1168.8	1167.5
62	887.5	1000.0	890.0	946.2	1217.5	1065.0	1066.2	1062.5	1063.8	1066.2	1061.2	1217.5	1066.2	1062.5	1217.5	1065.0
63	942.5	942.5	946.2	946.2	1116.2	1120.0	1120.0	1112.5	1120.0	1118.8	1112.5	1116.2	1120.0	1112.5	1115.0	1120.0
64	885.0	998.8	946.2	1000.0	1170.0	1172.5	1170.0	1007.5	1175.0	1170.0	1008.8	1171.2	1170.0	1008.8	1170.0	1173.8
65	941.2	998.8	1000.0	943.8	1223.8	1223.8	1067.5	1065.0	1223.8	1068.8	1063.8	1223.8	1067.5	1065.0	1222.5	1223.8
66	940.0	1051.2	942.5	998.8	1273.8	1120.0	1122.5	1118.8	1121.2	1122.5	1117.5	1275.0	1122.5	1118.8	1275.0	1120.0
67	993.8	996.2	998.8	997.5	1171.2	1176.2	1176.2	1167.5	1176.2	1176.2	1168.8	1172.5	1176.2	1167.5	1172.5	1176.2
68	936.2	1050.0	997.5	1051.2	1226.2	1230.0	1225.0	1063.8	1230.0	1226.2	1063.8	1226.2	1226.2	1065.0	1226.2	1230.0
69	991.2	1050.0	1051.2	995.0	1280.0	1280.0	1123.8	1120.0	1280.0	1121.2	1120.0	1280.0	1125.0	1120.0	1281.2	1280.0
70	992.5	1103.8	995.0	1050.0	1330.0	1176.2	1178.8	1173.8	1176.2	1178.8	1172.5	1330.0	1177.5	1175.0	1330.0	1176.2
71	1046.2	1046.2	1050.0	1050.0	1228.8	1231.2	1231.2	1223.8	1232.5	1230.0	1225.0	1227.5	1231.2	1223.8	1226.2	1232.5
72	987.5	1102.5	1050.0	1105.0	1282.5	1283.8	1282.5	1120.0	1286.2	1281.2	1120.0	1282.5	1282.5	1120.0	1282.5	1286.2
73	1043.8	1101.2	1103.8	1046.2	1336.2	1336.2	1180.0	1176.2	1336.2	1181.2	1176.2	1336.2	1180.0	1176.2	1333.8	1336.2
74	1043.8	1156.2	1046.2	1102.5	1386.2	1232.5	1235.0	1230.0	1232.5	1235.0	1230.0	1386.2	1233.8	1230.0	1386.2	1232.5
75	1097.5	1098.8	1102.5	1102.5	1285.0	1288.8	1288.8	1281.2	1287.5	1287.5	1280.0	1283.8	1287.5	1281.2	1283.8	1287.5
76	1040.0	1153.8	1101.2	1156.2	1337.5	1342.5	1338.8	1176.2	1342.5	1337.5	1176.2	1337.5	1338.8	1176.2	1337.5	1342.5
77	1096.2	1153.8	1156.2	1098.8	1392.5	1392.5	1236.2	1232.5	1392.5	1233.8	1232.5	1391.2	1236.2	1232.5	1392.5	1391.2
78	1096.2	1208.8	1098.8	1153.8	1441.2	1288.8	1290.0	1286.2	1288.8	1290.0	1283.8	1442.5	1290.0	1286.2	1442.5	1288.8
79	1150.0	1150.0	1153.8	1153.8	1340.0	1345.0	1343.8	1336.2	1345.0	1342.5	1336.2	1340.0	1345.0	1336.2	1338.8	1345.0
80	1092.5	1206.2	1155.0	1208.8	1393.8	1396.2	1393.8	1232.5	1398.8	1395.0	1232.5	1393.8	1393.8	1232.5	1393.8	1397.5
81	1147.5	1206.2	1207.5	1152.5	1448.8	1448.8	1291.2	1287.5	1448.8	1291.2	1287.5	1448.8	1291.2	1288.8	1446.2	1447.5
82	1148.8	1260.0	1150.0	1206.2	1497.5	1345.0	1346.2	1342.5	1343.8	1346.2	1342.5	1498.8	1346.2	1341.2	1497.5	1343.8
83	1201.2	1205.0	1206.2	1206.2	1396.2	1400.0	1400.0	1391.2	1400.0	1400.0	1392.5	1396.2	1400.0	1391.2	1396.2	1400.0
99	1410.0	1412.5	1413.8	1415.0	1620.0	1625.0	1623.8	1616.2	1625.0	1623.8	1616.2	1620.0	1625.0	1616.2	1620.0	1625.0
100	1351.2	1466.2	1413.8	1468.8	1673.8	1677.5	1673.8	1511.2	1677.5	1675.0	1512.5	1673.8	1673.8	1512.5	1673.8	1677.5
101	1408.8	1466.2	1467.5	1410.0	1727.5	1728.8	1572.5	1568.8	1727.5	1570.0	1567.5	1728.8	1571.2	1567.5	1728.8	1727.5
102	1407.5	1520.0	1410.0	1466.2	1778.8	1625.0	1626.2	1622.5	1625.0	1626.2	1620.0	1778.8	1625.0	1621.2	1777.5	1625.0
103	1462.5	1462.5	1466.2	1466.2	1676.2	1680.0	1680.0	1671.2	1680.0	1678.8	1672.5	1676.2	1681.2	1672.5	1673.8	1680.0
104	1403.8	1518.8	1466.2	1520.0	1730.0	1731.2	1730.0	1568.8	1735.0	1730.0	1568.8	1731.2	1730.0	1568.8	1730.0	1733.8
105	1460.0	1517.5	1520.0	1461.2	1783.8	1783.8	1627.5	1623.8	1783.8	1627.5	1625.0	1783.8	1628.8	1625.0	1782.5	1783.8
106	1461.2	1572.5	1461.2	1518.8	1833.8	1680.0	1682.5	1678.8	1680.0	1681.2	1677.5	1835.0	1682.5	1677.5	1833.8	1680.0
107	1513.8	1515.0	1518.8	1518.8	1731.2	1736.2	1736.2	1727.5	1736.2	1736.2	1728.8	1732.5	1736.2	1728.8	1731.2	1736.2
199	2710.0	2710.0	2713.8	2713.8	3020.0	3023.8	3023.8	3016.2	3025.0	3022.5	3016.2	3020.0	3025.0	3016.2	3018.8	3025.0
200	2652.5	2766.2	2715.0	2768.8	3073.8	3076.2	3073.8	2912.5	3078.8	3073.8	2911.2	3073.8	3073.8	2912.5	3073.8	3077.5
201	2707.5	2766.2	2767.5	2710.0	3127.5	3128.8	2971.2	2967.5	3127.5	2972.5	2968.8	3128.8	2972.5	2967.5	3126.2	3127.5
202	2708.8	2820.0	2710.0	2766.2	3177.5	3025.0	3026.2	3022.5	3023.8	3026.2	3022.5	3178.8	3026.2	3022.5	3177.5	3025.0
203	2762.5	2762.5	2766.2	2766.2	3076.2	3080.0	3080.0	3072.5	3080.0	3081.2	3072.5	3076.2	3080.0	3072.5	3076.2	3080.0
204	2703.8	2817.5	2766.2	2820.0	3131.2	3133.8	3130.0	2968.8	3133.8	3130.0	2968.8	3130.0	3130.0	2968.8	3131.2	3133.8
205	2760.0	2818.8	2820.0	2762.5	3185.0	3183.8	3027.5	3023.8	3183.8	3026.2	3025.0	3183.8	3027.5	3023.8	3183.8	3183.8
206	2760.0	2871.2	2762.5	2817.5	3233.8	3080.0	3082.5	3077.5	3080.0	3082.5	3076.2	3235.0	3082.5	3077.5	3233.8	3080.0
207	2813.8	2813.8	2818.8	2818.8	3131.2	3136.2	3136.2	3128.8	3136.2	3133.8	3127.5	3132.5	3136.2	3127.5	3130.0	3136.2
299	4010.0	4010.0	4013.8	4015.0	4420.0	4423.8	4423.8	4416.2	4425.0	4423.8	4416.2	4421.2	4423.8	4416.2	4420.0	4423.8
300	3952.5	4066.2	4013.8	4068.8	4473.8	4478.8	4475.0	4312.5	4478.8	4475.0	4312.5	4473.8	4475.0	4312.5	4473.8	4478.8
301	4008.8	4066.2	4067.5	4010.0	4527.5	4527.5	4372.5	4368.8	4527.5	4370.0	4368.8	4528.8	4372.5	4367.5	4527.5	4527.5
302	4008.8	4120.0	4010.0	4066.2	4578.8	4423.8	4426.2	4422.5	4425.0	4426.2	4420.0	4577.5	4426.2	4422.5	4577.5	4423.8
303	4061.2	4062.5	4065.0	4066.2	4476.2	4480.0	4481.2	4472.5	4480.0	4478.8	4472.5	4476.2	4480.0	4471.2	4473.8	4480.0
304	4005.0	4118.8	4066.2	4120.0	4530.0	4532.5	4530.0	4368.8	4533.8	4530.0	4367.5	4530.0	4530.0	4368.8	4530.0	4533.8
305	4060.0	4118.8	4120.0	4063.8	4585.0	4583.8	4428.8	4423.8	4583.8	4428.8	4425.0	4583.8	4428.8	4423.8	4582.5	4583.8
306	4060.0	4172.5	4062.5	4117.5	4633.8	4480.0	4481.2	4477.5	4480.0	4482.5	4477.5	4633.8	4482.5	4478.8	4635.0	4480.0
307	4115.0	4116.2	4118.8	4118.8	4531.2	4536.2	4536.2	4528.8	4536.2	4536.2	4527.5	4532.5	4536.2	4527.5	4531.2	4535.0
399	5310.0	5311.2	5315.0	5313.8	5820.0	5825.0	5823.8	5816.2	5825.0	5822.5	5816.2	5820.0	5823.8	5816.2	5818.8	5825.0
400	5251.2	5366.2	5313.8	5367.5	5873.8	5876.2	5875.0	5712.5	5877.5	5873.8	5712.5	5873.8	5873.8	5712.5	5875.0	5877.5
401	5307.5	5366.2	5367.5	5312.5	5928.8	5927.5	5772.5	5768.8	5927.5	5771.2	5767.5	5927.5	5772.5	5768.8	5926.2	5927.5
402	5307.5	5420.0	5310.0	5366.2	5978.8	5823.8	5826.2	5822.5	5825.0	5826.2	5822.5	5978.8	5826.2	5822.5	5977.5	5823.8
403	5361.2	5365.0	5366.2	5366.2	5876.2	5880.0	5880.0	5871.2	5880.0	5880.0	5871.2	5876.2	5880.0	5872.5	5876.2	5880.0
404	5303.8	5417.5	5366.2	5420.0	5930.0	5933.8	5930.0	5768.8	5933.8	5930.0	5768.8	5930.0	5930.0	5767.5	5930.0	5933.8
405	5360.0	5418.8	5420.0	5362.5	5983.8	5985.0	5827.5	5823.8	5983.8	5826.2	5825.0	5983.8	5828.8	5825.0	5983.8	5983.8
406	5360.0	5472.5	5361.2	5418.8	6033.8	5880.0	5882.5	5878.8	5880.0	5882.5	5876.2	6035.0	5882.5	5878.8	6035.0	5880.0
407	5415.0	5413.8	5418.8	5418.8	5931.2	5936.2	5936.2	5928.8	5936.2	5933.8	5928.8	5931.2	5936.2	5927.5	5930.0	5936.2
499	6610.0	6612.5	6615.0	6615.0	7220.0	7223.8	7223.8	7216.2	7225.0	7223.8	7216.2	7220.0	7223.8	7216.2	7220.0	7225.0
500	6552.5	6666.2	6615.0	6667.5	7273.8	7277.5	7273.8	7111.2	7277.5	7273.8	7112.5	7273.8	7273.8	7112.5	7273.8	7278.8
501	6608.8	6666.2	6667.5	6610.0	7327.5	7327.5	7172.5	7168.8	7327.5	7170.0	7168.8	7328.8	7171.2	7167.5	7327.5	7328.8
502	6607.5	6720.0	6610.0	6666.2	7378.8	7223.8	7226.2	7222.5	7223.8	7226.2	7221.2	7377.5	7226.2	7222.5	7378.8	7225.0
503	6662.5	6662.5	6666.2	6666.2	7276.2	7280.0	7280.0	7272.5	7281.2	7277.5	7271.2	7276.2	7280.0	7272.5	7275.0	7280.0
504	6605.0	6717.5	6666.2	6720.0	7330.0	7331.2	7330.0	7168.8	7333.8	7330.0	7168.8	7331.2	7330.0	7168.8	7330.0	7333.8
505	6660.0	6718.8	6720.0	6662.5	7383.8	7383.8	7227.5	7223.8	7383.8	7227.5	7223.8	7383.8	7228.8	7225.0	7382.5	7383.8
506	6660.0	6772.5	6661.2	6718.8	7433.8	7280.0	7282.5	7278.8	7280.0	7282.5	7278.8	7433.8	7282.5	7277.5	7433.8	7280.0
507	6713.8	6713.8	6718.8	6718.8	7332.5	7336.2	7336.2	7328.8	7336.2	7336.2	7328.8	7331.2	7336.2	7328.8	7331.2	7335.0
508	6655.0	6770.0	6718.8	6772.5	7386.2	7390.0	7386.2	7225.0	7390.0	7386.2	7225.0	7386.2	7386.2	7223.8	7386.2	7390.0
509	6711.2	6771.2	6772.5	6713.8	7440.0	7440.0	7283.8	7280.0	7440.0	7282.5	7280.0	7440.0	7283.8	7280.0	7440.0	7440.0
510	6712.5	6825.0	6713.8	6770.0	7490.0	7336.2	7337.5	7335.0	7336.2	7338.8	7331.2	7490.0	7338.8	7335.0	7490.0	7336.2
511	6766.2	6766.2	6770.0	6770.0	7388.8	7391.2	7391.2	7383.8	7392.5	7390.0	7385.0	7387.5	7391.2	7383.8	7386.2	7392.5
512	6708.8	6822.5	6770.0	6823.8	7442.5	7443.8	7442.5	7280.0	7446.2	7442.5	7280.0	7442.5	7442.5	7280.0	7441.2	7446.2

memcpy_armv6m_test_miwo_2_mssp_2_opxip_0_opsz_1_msup_0
 FLASH - NO CACHE
Size	 0-0	 1-1	 2-2	 3-3	 0-1	 0-2	 0-3	 1-0	 1-2	 1-3	 2-0	 2-1	 2-3	 3-0	 3-1	 3-2
0	35.0	35.0	35.0	36.2	35.0	35.0	35.0	36.2	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0
1	87.5	87.5	87.5	87.5	87.5	88.8	87.5	87.5	87.5	87.5	88.8	88.8	88.8	88.8	88.8	87.5
2	140.0	140.0	140.0	141.2	140.0	140.0	140.0	140.0	140.0	140.0	140.0	141.2	141.2	141.2	140.0	140.0
3	192.5	192.5	192.5	192.5	191.2	192.5	192.5	192.5	192.5	192.5	192.5	192.5	192.5	192.5	191.2	191.2
4	243.8	243.8	245.0	245.0	243.8	243.8	243.8	243.8	243.8	245.0	245.0	245.0	245.0	245.0	245.0	243.8
5	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	296.2	295.0
6	347.5	348.8	348.8	348.8	348.8	347.5	347.5	347.5	347.5	348.8	348.8	348.8	348.8	348.8	348.8	348.8
7	400.0	400.0	400.0	400.0	400.0	400.0	400.0	400.0	401.2	401.2	400.0	400.0	400.0	400.0	400.0	401.2
8	156.2	272.5	220.0	275.0	456.2	456.2	456.2	455.0	455.0	456.2	456.2	456.2	456.2	456.2	456.2	456.2
9	212.5	272.5	275.0	216.2	508.8	508.8	508.8	508.8	508.8	507.5	508.8	508.8	508.8	508.8	508.8	507.5
10	212.5	325.0	216.2	272.5	560.0	561.2	560.0	560.0	560.0	560.0	561.2	560.0	560.0	560.0	560.0	560.0
